lat,commodity,price,date,location,units,lon
-4.0434771,White Maize,3375.00,2012-06-06,Mombasa,90 kg bag,39.6682065
-4.0434771,White Maize,3303.00,2012-07-07,Mombasa,90 kg bag,39.6682065
-4.0434771,White Maize,3140.00,2012-08-08,Mombasa,90 kg bag,39.6682065
-4.0434771,White Maize,2955.00,2012-09-09,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2000-01-01,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2000-02-02,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2000-03-03,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2000-04-04,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2000-05-05,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2000-06-06,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2000-07-07,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2000-08-08,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2000-09-09,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2000-10-10,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2000-11-11,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2000-12-12,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2450.00,2001-01-01,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2805.00,2001-02-02,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2928.00,2001-03-03,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3108.00,2001-04-04,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2890.00,2001-05-05,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2584.00,2001-06-06,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2169.00,2001-07-07,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2150.00,2001-08-08,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2285.00,2001-09-09,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2319.00,2001-10-10,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2330.00,2001-11-11,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2417.00,2001-12-12,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2025.00,2002-01-01,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2041.00,2002-02-02,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2120.00,2002-03-03,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2154.00,2002-04-04,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2335.00,2002-05-05,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2027.00,2002-06-06,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,1970.00,2002-07-07,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2136.00,2002-08-08,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2200.00,2002-09-09,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2280.00,2002-10-10,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2400.00,2002-11-11,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2133.00,2002-12-12,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2400.00,2003-01-01,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2190.00,2003-02-02,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2150.00,2003-03-03,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2467.00,2003-04-04,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2986.00,2003-05-05,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2702.00,2003-06-06,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2100.00,2003-07-07,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,1947.00,2003-08-08,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2066.00,2003-09-09,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2140.00,2003-10-10,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2323.00,2003-11-11,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2106.00,2003-12-12,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2004-01-01,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2004-02-02,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2004-03-03,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2004-04-04,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2004-05-05,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2004-06-06,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2004-07-07,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2004-08-08,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2004-09-09,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2004-10-10,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2004-11-11,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,NA,2004-12-12,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2844.00,2005-01-01,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2908.00,2005-02-02,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3493.00,2005-03-03,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3620.00,2005-04-04,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3489.00,2005-05-05,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2850.00,2005-06-06,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2538.00,2005-07-07,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2543.00,2005-08-08,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2511.00,2005-09-09,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2500.00,2005-10-10,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2608.00,2005-11-11,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2700.00,2005-12-12,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3246.00,2006-01-01,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3400.00,2006-02-02,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3959.00,2006-03-03,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3995.00,2006-04-04,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3979.00,2006-05-05,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2706.00,2006-06-06,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2750.00,2006-07-07,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2799.00,2006-08-08,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3044.00,2006-09-09,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3024.00,2006-10-10,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2774.00,2006-11-11,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,2759.00,2006-12-12,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3000.00,2007-01-01,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3053.00,2007-02-02,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3072.00,2007-03-03,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3050.00,2007-04-04,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3195.00,2007-05-05,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3194.00,2007-06-06,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3311.00,2007-07-07,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3371.74,2007-08-08,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3517.50,2007-09-09,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3272.73,2007-10-10,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3450.00,2007-11-11,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3488.89,2007-12-12,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4373.68,2008-01-01,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4600.00,2008-02-02,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4800.00,2008-03-03,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4713.64,2008-04-04,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4592.86,2008-05-05,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4123.96,2008-06-06,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4938.10,2008-07-07,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5239.47,2008-08-08,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5547.50,2008-09-09,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5476.67,2008-10-10,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4525.00,2008-11-11,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4402.50,2008-12-12,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4045.00,2009-01-01,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4512.50,2009-02-02,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4537.50,2009-03-03,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5013.75,2009-04-04,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5085.00,2009-05-05,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4440.00,2009-06-06,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4488.00,2009-07-07,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4948.75,2009-08-08,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5143.75,2009-09-09,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5222.50,2009-10-10,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5192.50,2009-11-11,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4413.00,2009-12-12,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4400.00,2010-01-01,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4367.50,2010-02-02,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4531.33,2010-03-03,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4538.40,2010-04-04,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4741.25,2010-05-05,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4172.00,2010-06-06,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4227.00,2010-07-07,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4347.00,2010-08-08,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4324.00,2010-09-09,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4533.00,2010-10-10,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4310.00,2010-11-11,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,3816.00,2010-12-12,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4229.00,2011-01-01,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4482.00,2011-02-02,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5365.00,2011-03-03,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,6373.00,2011-04-04,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,6173.00,2011-05-05,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5500.00,2011-06-06,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5170.00,2011-07-07,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5733.00,2011-08-08,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,6344.00,2011-09-09,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5275.00,2011-10-10,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,6520.00,2011-11-11,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,4751.00,2011-12-12,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5470.00,2012-01-01,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5170.00,2012-02-02,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5905.00,2012-03-03,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,6165.00,2012-04-04,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,6350.00,2012-05-05,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,6820.00,2012-06-06,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5289.00,2012-07-07,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5208.00,2012-08-08,Mombasa,90 kg bag,39.6682065
-4.0434771,Beans,5369.00,2012-09-09,Mombasa,90 kg bag,39.6682065
3.935638899999999,White Maize,NA,2000-01-01,Mandera,kg,41.8551162
3.935638899999999,White Maize,NA,2000-02-02,Mandera,kg,41.8551162
3.935638899999999,White Maize,NA,2000-03-03,Mandera,kg,41.8551162
3.935638899999999,White Maize,NA,2000-04-04,Mandera,kg,41.8551162
3.935638899999999,White Maize,NA,2000-05-05,Mandera,kg,41.8551162
3.935638899999999,White Maize,NA,2000-06-06,Mandera,kg,41.8551162
3.935638899999999,White Maize,NA,2000-07-07,Mandera,kg,41.8551162
3.935638899999999,White Maize,NA,2000-08-08,Mandera,kg,41.8551162
3.935638899999999,White Maize,NA,2000-09-09,Mandera,kg,41.8551162
3.935638899999999,White Maize,NA,2000-10-10,Mandera,kg,41.8551162
3.935638899999999,White Maize,NA,2000-11-11,Mandera,kg,41.8551162
3.935638899999999,White Maize,NA,2000-12-12,Mandera,kg,41.8551162
3.935638899999999,White Maize,9.99,2001-01-01,Mandera,kg,41.8551162
3.935638899999999,White Maize,11.09,2001-02-02,Mandera,kg,41.8551162
3.935638899999999,White Maize,11.54,2001-03-03,Mandera,kg,41.8551162
3.935638899999999,White Maize,10.38,2001-04-04,Mandera,kg,41.8551162
3.935638899999999,White Maize,10.68,2001-05-05,Mandera,kg,41.8551162
3.935638899999999,White Maize,11.65,2001-06-06,Mandera,kg,41.8551162
3.935638899999999,White Maize,10.17,2001-07-07,Mandera,kg,41.8551162
3.935638899999999,White Maize,10.99,2001-08-08,Mandera,kg,41.8551162
3.935638899999999,White Maize,8.81,2001-09-09,Mandera,kg,41.8551162
3.935638899999999,White Maize,8.81,2001-10-10,Mandera,kg,41.8551162
3.935638899999999,White Maize,8.63,2001-11-11,Mandera,kg,41.8551162
3.935638899999999,White Maize,NA,2001-12-12,Mandera,kg,41.8551162
3.935638899999999,White Maize,11.74,2002-01-01,Mandera,kg,41.8551162
3.935638899999999,White Maize,13.75,2002-02-02,Mandera,kg,41.8551162
3.935638899999999,White Maize,11.91,2002-03-03,Mandera,kg,41.8551162
3.935638899999999,White Maize,11.13,2002-04-04,Mandera,kg,41.8551162
3.935638899999999,White Maize,11.93,2002-05-05,Mandera,kg,41.8551162
3.935638899999999,White Maize,12.95,2002-06-06,Mandera,kg,41.8551162
3.935638899999999,White Maize,11.31,2002-07-07,Mandera,kg,41.8551162
3.935638899999999,White Maize,12.05,2002-08-08,Mandera,kg,41.8551162
3.935638899999999,White Maize,11.59,2002-09-09,Mandera,kg,41.8551162
3.935638899999999,White Maize,10.87,2002-10-10,Mandera,kg,41.8551162
3.935638899999999,White Maize,10.09,2002-11-11,Mandera,kg,41.8551162
3.935638899999999,White Maize,9.21,2002-12-12,Mandera,kg,41.8551162
3.935638899999999,White Maize,12.89,2003-01-01,Mandera,kg,41.8551162
3.935638899999999,White Maize,13.62,2003-02-02,Mandera,kg,41.8551162
3.935638899999999,White Maize,13.57,2003-03-03,Mandera,kg,41.8551162
3.935638899999999,White Maize,12.93,2003-04-04,Mandera,kg,41.8551162
3.935638899999999,White Maize,13.41,2003-05-05,Mandera,kg,41.8551162
3.935638899999999,White Maize,14.25,2003-06-06,Mandera,kg,41.8551162
3.935638899999999,White Maize,13.96,2003-07-07,Mandera,kg,41.8551162
3.935638899999999,White Maize,12.75,2003-08-08,Mandera,kg,41.8551162
3.935638899999999,White Maize,12.47,2003-09-09,Mandera,kg,41.8551162
3.935638899999999,White Maize,11.85,2003-10-10,Mandera,kg,41.8551162
3.935638899999999,White Maize,12.53,2003-11-11,Mandera,kg,41.8551162
3.935638899999999,White Maize,12.43,2003-12-12,Mandera,kg,41.8551162
3.935638899999999,White Maize,16.15,2004-01-01,Mandera,kg,41.8551162
3.935638899999999,White Maize,16.15,2004-02-02,Mandera,kg,41.8551162
3.935638899999999,White Maize,15.90,2004-03-03,Mandera,kg,41.8551162
3.935638899999999,White Maize,15.89,2004-04-04,Mandera,kg,41.8551162
3.935638899999999,White Maize,16.17,2004-05-05,Mandera,kg,41.8551162
3.935638899999999,White Maize,16.01,2004-06-06,Mandera,kg,41.8551162
3.935638899999999,White Maize,16.34,2004-07-07,Mandera,kg,41.8551162
3.935638899999999,White Maize,15.93,2004-08-08,Mandera,kg,41.8551162
3.935638899999999,White Maize,16.26,2004-09-09,Mandera,kg,41.8551162
3.935638899999999,White Maize,15.73,2004-10-10,Mandera,kg,41.8551162
3.935638899999999,White Maize,16.39,2004-11-11,Mandera,kg,41.8551162
3.935638899999999,White Maize,15.65,2004-12-12,Mandera,kg,41.8551162
3.935638899999999,White Maize,20.00,2005-01-01,Mandera,kg,41.8551162
3.935638899999999,White Maize,20.00,2005-02-02,Mandera,kg,41.8551162
3.935638899999999,White Maize,19.00,2005-03-03,Mandera,kg,41.8551162
3.935638899999999,White Maize,23.00,2005-04-04,Mandera,kg,41.8551162
3.935638899999999,White Maize,21.00,2005-05-05,Mandera,kg,41.8551162
3.935638899999999,White Maize,21.00,2005-06-06,Mandera,kg,41.8551162
3.935638899999999,White Maize,24.00,2005-07-07,Mandera,kg,41.8551162
3.935638899999999,White Maize,19.00,2005-08-08,Mandera,kg,41.8551162
3.935638899999999,White Maize,24.00,2005-09-09,Mandera,kg,41.8551162
3.935638899999999,White Maize,24.00,2005-10-10,Mandera,kg,41.8551162
3.935638899999999,White Maize,23.00,2005-11-11,Mandera,kg,41.8551162
3.935638899999999,White Maize,25.00,2005-12-12,Mandera,kg,41.8551162
3.935638899999999,White Maize,30.00,2006-01-01,Mandera,kg,41.8551162
3.935638899999999,White Maize,29.00,2006-02-02,Mandera,kg,41.8551162
3.935638899999999,White Maize,27.00,2006-03-03,Mandera,kg,41.8551162
3.935638899999999,White Maize,28.00,2006-04-04,Mandera,kg,41.8551162
3.935638899999999,White Maize,25.00,2006-05-05,Mandera,kg,41.8551162
3.935638899999999,White Maize,22.00,2006-06-06,Mandera,kg,41.8551162
3.935638899999999,White Maize,23.00,2006-07-07,Mandera,kg,41.8551162
3.935638899999999,White Maize,23.00,2006-08-08,Mandera,kg,41.8551162
3.935638899999999,White Maize,22.00,2006-09-09,Mandera,kg,41.8551162
3.935638899999999,White Maize,23.00,2006-10-10,Mandera,kg,41.8551162
3.935638899999999,White Maize,31.00,2006-11-11,Mandera,kg,41.8551162
3.935638899999999,White Maize,28.00,2006-12-12,Mandera,kg,41.8551162
3.935638899999999,White Maize,20.00,2007-01-01,Mandera,kg,41.8551162
3.935638899999999,White Maize,23.00,2007-02-02,Mandera,kg,41.8551162
3.935638899999999,White Maize,22.00,2007-03-03,Mandera,kg,41.8551162
3.935638899999999,White Maize,26.00,2007-04-04,Mandera,kg,41.8551162
3.935638899999999,White Maize,33.00,2007-05-05,Mandera,kg,41.8551162
3.935638899999999,White Maize,29.00,2007-06-06,Mandera,kg,41.8551162
3.935638899999999,White Maize,25.00,2007-07-07,Mandera,kg,41.8551162
3.935638899999999,White Maize,30.00,2007-08-08,Mandera,kg,41.8551162
3.935638899999999,White Maize,29.00,2007-09-09,Mandera,kg,41.8551162
3.935638899999999,White Maize,31.00,2007-10-10,Mandera,kg,41.8551162
3.935638899999999,White Maize,26.00,2007-11-11,Mandera,kg,41.8551162
3.935638899999999,White Maize,31.00,2007-12-12,Mandera,kg,41.8551162
3.935638899999999,White Maize,31.00,2008-01-01,Mandera,kg,41.8551162
3.935638899999999,White Maize,29.00,2008-02-02,Mandera,kg,41.8551162
3.935638899999999,White Maize,33.00,2008-03-03,Mandera,kg,41.8551162
3.935638899999999,White Maize,31.00,2008-04-04,Mandera,kg,41.8551162
3.935638899999999,White Maize,34.00,2008-05-05,Mandera,kg,41.8551162
3.935638899999999,White Maize,31.00,2008-06-06,Mandera,kg,41.8551162
3.935638899999999,White Maize,32.00,2008-07-07,Mandera,kg,41.8551162
3.935638899999999,White Maize,34.00,2008-08-08,Mandera,kg,41.8551162
3.935638899999999,White Maize,34.00,2008-09-09,Mandera,kg,41.8551162
3.935638899999999,White Maize,35.00,2008-10-10,Mandera,kg,41.8551162
3.935638899999999,White Maize,36.00,2008-11-11,Mandera,kg,41.8551162
3.935638899999999,White Maize,37.00,2008-12-12,Mandera,kg,41.8551162
3.935638899999999,White Maize,37.00,2009-01-01,Mandera,kg,41.8551162
3.935638899999999,White Maize,35.00,2009-02-02,Mandera,kg,41.8551162
3.935638899999999,White Maize,37.00,2009-03-03,Mandera,kg,41.8551162
3.935638899999999,White Maize,39.00,2009-04-04,Mandera,kg,41.8551162
3.935638899999999,White Maize,40.00,2009-05-05,Mandera,kg,41.8551162
3.935638899999999,White Maize,43.00,2009-06-06,Mandera,kg,41.8551162
3.935638899999999,White Maize,44.00,2009-07-07,Mandera,kg,41.8551162
3.935638899999999,White Maize,44.00,2009-08-08,Mandera,kg,41.8551162
3.935638899999999,White Maize,40.00,2009-09-09,Mandera,kg,41.8551162
3.935638899999999,White Maize,41.00,2009-10-10,Mandera,kg,41.8551162
3.935638899999999,White Maize,39.00,2009-11-11,Mandera,kg,41.8551162
3.935638899999999,White Maize,36.00,2009-12-12,Mandera,kg,41.8551162
3.935638899999999,White Maize,36.00,2010-01-01,Mandera,kg,41.8551162
3.935638899999999,White Maize,39.00,2010-02-02,Mandera,kg,41.8551162
3.935638899999999,White Maize,34.00,2010-03-03,Mandera,kg,41.8551162
3.935638899999999,White Maize,33.00,2010-04-04,Mandera,kg,41.8551162
3.935638899999999,White Maize,36.00,2010-05-05,Mandera,kg,41.8551162
3.935638899999999,White Maize,39.00,2010-06-06,Mandera,kg,41.8551162
3.935638899999999,White Maize,41.00,2010-07-07,Mandera,kg,41.8551162
3.935638899999999,White Maize,44.00,2010-08-08,Mandera,kg,41.8551162
3.935638899999999,White Maize,45.00,2010-09-09,Mandera,kg,41.8551162
3.935638899999999,White Maize,45.00,2010-10-10,Mandera,kg,41.8551162
3.935638899999999,White Maize,47.00,2010-11-11,Mandera,kg,41.8551162
3.935638899999999,White Maize,49.00,2010-12-12,Mandera,kg,41.8551162
3.935638899999999,White Maize,44.00,2011-01-01,Mandera,kg,41.8551162
3.935638899999999,White Maize,51.00,2011-02-02,Mandera,kg,41.8551162
3.935638899999999,White Maize,52.00,2011-03-03,Mandera,kg,41.8551162
3.935638899999999,White Maize,54.00,2011-04-04,Mandera,kg,41.8551162
3.935638899999999,White Maize,57.00,2011-05-05,Mandera,kg,41.8551162
3.935638899999999,White Maize,59.00,2011-06-06,Mandera,kg,41.8551162
3.935638899999999,White Maize,63.00,2011-07-07,Mandera,kg,41.8551162
3.935638899999999,White Maize,63.00,2011-08-08,Mandera,kg,41.8551162
3.935638899999999,White Maize,65.00,2011-09-09,Mandera,kg,41.8551162
3.935638899999999,White Maize,67.00,2011-10-10,Mandera,kg,41.8551162
3.935638899999999,White Maize,71.00,2011-11-11,Mandera,kg,41.8551162
3.935638899999999,White Maize,74.00,2011-12-12,Mandera,kg,41.8551162
3.935638899999999,White Maize,76.00,2012-01-01,Mandera,kg,41.8551162
3.935638899999999,White Maize,76.00,2012-02-02,Mandera,kg,41.8551162
3.935638899999999,White Maize,78.00,2012-03-03,Mandera,kg,41.8551162
3.935638899999999,White Maize,78.00,2012-04-04,Mandera,kg,41.8551162
3.935638899999999,White Maize,79.00,2012-05-05,Mandera,kg,41.8551162
3.935638899999999,White Maize,79.00,2012-06-06,Mandera,kg,41.8551162
3.935638899999999,White Maize,80.00,2012-07-07,Mandera,kg,41.8551162
3.935638899999999,White Maize,80.00,2012-08-08,Mandera,kg,41.8551162
3.935638899999999,White Maize,80.00,2012-09-09,Mandera,kg,41.8551162
3.935638899999999,Goat,NA,2000-01-01,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,NA,2000-02-02,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,NA,2000-03-03,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,NA,2000-04-04,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,NA,2000-05-05,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,NA,2000-06-06,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,NA,2000-07-07,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,NA,2000-08-08,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,NA,2000-09-09,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,NA,2000-10-10,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,NA,2000-11-11,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,NA,2000-12-12,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,427.00,2001-01-01,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,375.00,2001-02-02,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,403.00,2001-03-03,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,367.00,2001-04-04,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,373.00,2001-05-05,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,437.00,2001-06-06,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,427.00,2001-07-07,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,395.00,2001-08-08,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,396.00,2001-09-09,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,395.00,2001-10-10,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,384.00,2001-11-11,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,356.00,2001-12-12,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,469.00,2002-01-01,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,416.00,2002-02-02,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,458.00,2002-03-03,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,411.00,2002-04-04,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,453.00,2002-05-05,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,467.00,2002-06-06,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,482.00,2002-07-07,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,422.00,2002-08-08,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,443.00,2002-09-09,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,445.00,2002-10-10,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,423.00,2002-11-11,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,387.00,2002-12-12,Mandera,"1 live, mature goat",41.8551162
3.935638899999999,Goat,557.00,2003-01-01,Mandera,"1 live, mature goat",41.8551162
